Model:	LI-7820
SN:	TG20-01377
Software Version:	2.3.8
Timestamp:	2025-10-16 08:50:41
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1760627305	262974023	226662	0	"ANDA8-AIR_1"	2025-10-16	15:08:25	109.44305	1.5430355	39.6513	55.0003	27.8949	39.7714	0.000538711	37.6729	54.5005	-9.9	0.0446561	24.2119	239
DATA	1760627306	262974023	226672	0	"ANDA8-AIR_1"	2025-10-16	15:08:26	107.60943	1.5917101	39.6519	55.0003	27.8966	39.7714	0.000538001	37.6732	54.5005	12.2	0.0446561	24.2118	225
DATA	1760627307	262871026	226682	0	""	2025-10-16	15:08:27	105.98337	1.5450581	39.6523	55.0003	27.8958	39.7714	0.000538448	37.6748	54.5008	-53.4	0.0446561	24.2122	 76
DATA	1760627308	262871026	226692	0	""	2025-10-16	15:08:28	104.82959	1.735944	39.6516	55.0003	27.8935	39.7714	0.00053947	37.6785	54.5007	26.2	0.0446561	24.213	142
DATA	1760627309	262871026	226702	0	""	2025-10-16	15:08:29	103.54849	1.6585535	39.6514	55.0003	27.8941	39.7714	0.000538242	37.675	54.5007	-27.8	0.0446561	24.2133	 15
DATA	1760627310	262748956	226712	0	""	2025-10-16	15:08:30	102.00722	1.7214493	39.6516	55.0003	27.8938	39.7714	0.000538161	37.6774	54.5005	-9.5	0.0446561	24.2129	  2
DATA	1760627311	262748956	226722	0	""	2025-10-16	15:08:31	101.09462	1.6454135	39.6518	55.0003	27.8954	39.7714	0.000536907	37.6756	54.5005	3.8	0.0446561	24.2126	223
DATA	1760627312	262748956	226732	0	""	2025-10-16	15:08:32	100.08555	1.5673932	39.6524	55.0003	27.8944	39.7714	0.000538406	37.6771	54.5005	-51.7	0.0446561	24.2121	 57
DATA	1760627313	262644052	226742	0	""	2025-10-16	15:08:33	98.780441	1.5488796	39.6524	55.0003	27.8943	39.7714	0.000538367	37.6764	54.5005	41.4	0.0446561	24.2113	 30
DATA	1760627314	262644052	226752	0	""	2025-10-16	15:08:34	97.764542	1.5691952	39.6519	55.0003	27.8948	39.7714	0.000538307	37.6752	54.5005	-33.4	0.0446561	24.2118	 77
DATA	1760627315	262644052	226762	0	""	2025-10-16	15:08:35	97.083412	1.6200484	39.6518	55.0003	27.8951	39.7714	0.000539555	37.6764	54.5005	-31.6	0.0446561	24.2119	 60
DATA	1760627316	262530088	226772	0	""	2025-10-16	15:08:36	96.573654	1.6086318	39.6521	55.0003	27.894	39.7714	0.000537937	37.6771	54.5005	34	0.0446561	24.2121	136
DATA	1760627317	262530088	226782	0	""	2025-10-16	15:08:37	96.180519	1.6001337	39.6521	55.0003	27.8933	39.7714	0.000538759	37.6792	54.5005	8.6	0.0446561	24.2129	238
DATA	1760627318	262530088	226792	0	""	2025-10-16	15:08:38	95.315468	1.5891293	39.6506	55.0003	27.8953	39.7714	0.000537345	37.6765	54.5005	-2.3	0.0446561	24.2121	 27
DATA	1760627319	262413024	226802	0	""	2025-10-16	15:08:39	94.595413	1.5171059	39.6513	55.0003	27.8941	39.7714	0.000538962	37.6762	54.5005	22.1	0.0446561	24.2127	  8
DATA	1760627320	262413024	226812	0	""	2025-10-16	15:08:40	93.651283	1.4595789	39.6514	55.0003	27.8959	39.7714	0.000538308	37.6757	54.5005	-23.4	0.0446561	24.2119	 67
DATA	1760627321	262413024	226822	0	""	2025-10-16	15:08:41	93.331856	1.664843	39.6523	55.0003	27.8948	39.7714	0.000538702	37.6769	54.5005	-11.8	0.0446561	24.2122	  1
DATA	1760627322	262303113	226832	0	""	2025-10-16	15:08:42	92.889511	1.5414115	39.6521	55.0003	27.8935	39.7714	0.000539421	37.6796	54.5005	22.5	0.0446561	24.2119	253
DATA	1760627323	262303113	226842	0	""	2025-10-16	15:08:43	92.779869	1.538572	39.6516	55.0003	27.8944	39.7714	0.000539135	37.6782	54.5005	6.4	0.0446561	24.2118	184
DATA	1760627324	262303113	226852	0	""	2025-10-16	15:08:44	91.653351	1.6078545	39.6519	55.0003	27.894	39.7714	0.000538704	37.6791	54.5005	29.6	0.0446561	24.2124	220
DATA	1760627325	262192964	226862	0	""	2025-10-16	15:08:45	91.456413	1.6290725	39.6524	55.0003	27.8935	39.7714	0.000538935	37.6767	54.5005	35.5	0.0446561	24.2121	 33
DATA	1760627326	262192964	226872	0	""	2025-10-16	15:08:46	91.145149	1.5324461	39.6519	55.0003	27.8946	39.7714	0.000539251	37.6766	54.5005	21.3	0.0446561	24.2124	 24
DATA	1760627327	262192964	226882	0	""	2025-10-16	15:08:47	91.041817	1.6638378	39.6521	55.0003	27.8949	39.7714	0.00053904	37.6765	54.5005	-6.5	0.0446561	24.2129	246
DATA	1760627328	262083053	226892	0	""	2025-10-16	15:08:48	90.260246	1.6149428	39.6526	55.0003	27.8964	39.7714	0.000538677	37.6741	54.5005	21.6	0.0446561	24.2129	 32
DATA	1760627329	262083053	226902	0	""	2025-10-16	15:08:49	90.414749	1.6684694	39.6523	55.0003	27.8963	39.7714	0.000538397	37.6735	54.5005	-12.5	0.0446561	24.2124	 81
DATA	1760627330	262083053	226912	0	""	2025-10-16	15:08:50	89.673759	1.6361876	39.6521	55.0003	27.8946	39.7714	0.000538458	37.6774	54.5005	-33.9	0.0446561	24.2118	 86
DATA	1760627331	261961936	226922	0	""	2025-10-16	15:08:51	89.395355	1.5633498	39.6519	55.0003	27.894	39.7714	0.000539017	37.6771	54.5005	-11.4	0.0446561	24.2119	 31
DATA	1760627332	261961936	226932	0	""	2025-10-16	15:08:52	89.036652	1.6224014	39.6521	55.0003	27.8946	39.7714	0.000539269	37.6778	54.5005	7.6	0.0446561	24.2119	240
DATA	1760627333	261961936	226942	0	""	2025-10-16	15:08:53	89.044289	1.6846375	39.6518	55.0003	27.8956	39.7714	0.000539411	37.6755	54.5005	16.5	0.0446561	24.2121	 43
DATA	1760627334	261846065	226952	0	""	2025-10-16	15:08:54	88.76107	1.5946337	39.6521	55.0003	27.8973	39.7714	0.000537659	37.6748	54.5005	-9.9	0.0446561	24.2129	  2
DATA	1760627335	261846065	226962	0	""	2025-10-16	15:08:55	88.563828	1.6636544	39.6524	55.0003	27.8963	39.7714	0.000537889	37.6748	54.5005	-18.7	0.0446561	24.2126	111
DATA	1760627336	261846065	226972	0	""	2025-10-16	15:08:56	88.000076	1.720468	39.6518	55.0003	27.8936	39.7714	0.00054003	37.6775	54.5005	12.1	0.0446561	24.2126	166
DATA	1760627337	261741876	226982	0	""	2025-10-16	15:08:57	87.73877	1.5433633	39.6521	55.0003	27.8918	39.7714	0.000540199	37.679	54.5005	23.3	0.0446561	24.2118	203
DATA	1760627338	261741876	226992	0	""	2025-10-16	15:08:58	87.926414	1.5283335	39.6518	55.0003	27.8943	39.7714	0.000539698	37.6779	54.5005	-18.1	0.0446561	24.2119	113
DATA	1760627339	261741876	227002	0	""	2025-10-16	15:08:59	87.755394	1.6058571	39.6518	55.0003	27.8953	39.7714	0.000539168	37.676	54.5007	-42.8	0.0446561	24.2122	 43
DATA	1760627340	261620044	227012	0	""	2025-10-16	15:09:00	87.540169	1.5603651	39.6518	55.0003	27.8943	39.7714	0.000538431	37.6764	54.5005	-9.5	0.0446561	24.2118	246
DATA	1760627341	261620044	227022	0	""	2025-10-16	15:09:01	87.259331	1.5184041	39.6514	55.0003	27.8961	39.7714	0.000538965	37.6759	54.5005	-20.1	0.0446561	24.2121	 31
DATA	1760627342	261620044	227032	0	""	2025-10-16	15:09:02	86.975006	1.6606591	39.6508	55.0003	27.8953	39.7714	0.000538698	37.6757	54.5005	-11.4	0.0446561	24.2119	 62
DATA	1760627343	261510133	227042	0	""	2025-10-16	15:09:03	86.660431	1.6202214	39.6527	55.0003	27.8944	39.7714	0.000538914	37.6774	54.5007	8.5	0.0446561	24.2126	200
DATA	1760627344	261510133	227052	0	""	2025-10-16	15:09:04	86.525246	1.5460871	39.6514	55.0003	27.893	39.7714	0.000539634	37.6778	54.5007	-21.3	0.0446561	24.2129	  1
DATA	1760627345	261510133	227062	0	""	2025-10-16	15:09:05	86.292969	1.6023088	39.6523	55.0003	27.8941	39.7714	0.000538678	37.6788	54.5007	18.7	0.0446561	24.2126	 33
DATA	1760627346	261398077	227072	0	""	2025-10-16	15:09:06	86.204758	1.615718	39.6523	55.0003	27.8936	39.7714	0.000538664	37.6787	54.5005	-10.8	0.0446561	24.2119	 35
DATA	1760627347	261398077	227082	0	""	2025-10-16	15:09:07	85.933609	1.6705204	39.6527	55.0003	27.8959	39.7714	0.000538611	37.6754	54.5005	25.8	0.0446561	24.2113	 35
DATA	1760627348	261398077	227092	0	""	2025-10-16	15:09:08	86.05542	1.5877755	39.6521	55.0003	27.8956	39.7714	0.000537979	37.6752	54.5005	-32.4	0.0446561	24.2119	 47
DATA	1760627349	261289119	227102	0	""	2025-10-16	15:09:09	85.68544	1.5438545	39.6524	55.0003	27.8943	39.7714	0.000537141	37.6767	54.5005	4.8	0.0446561	24.2119	189
DATA	1760627350	261289119	227112	0	""	2025-10-16	15:09:10	85.881668	1.6163224	39.6526	55.0003	27.8951	39.7714	0.000537162	37.6765	54.5005	-19.8	0.0446561	24.2121	 60
DATA	1760627351	261289119	227122	0	""	2025-10-16	15:09:11	85.607895	1.6016078	39.6524	55.0003	27.8944	39.7714	0.000538589	37.6767	54.5005	7.2	0.0446561	24.2126	240
DATA	1760627352	261172056	227132	0	""	2025-10-16	15:09:12	85.632843	1.490459	39.6523	55.0003	27.8938	39.7714	0.000537473	37.6771	54.5005	-25.9	0.0446561	24.2124	 10
DATA	1760627353	261172056	227142	0	""	2025-10-16	15:09:13	85.515793	1.6293676	39.6519	55.0003	27.8953	39.7714	0.00053954	37.6765	54.5005	-18.1	0.0446561	24.2126	 23
DATA	1760627354	261172056	227152	0	""	2025-10-16	15:09:14	85.222794	1.6369226	39.6521	55.0003	27.8949	39.7714	0.000538396	37.675	54.5005	23.5	0.0446561	24.2124	226
DATA	1760627355	261057138	227162	0	""	2025-10-16	15:09:15	85.372139	1.589332	39.6524	55.0003	27.8979	39.7714	0.000537363	37.6729	54.5005	-56.1	0.0446561	24.2124	 23
DATA	1760627356	261057138	227172	0	""	2025-10-16	15:09:16	85.265602	1.5375057	39.6523	55.0003	27.8948	39.7714	0.000539577	37.6763	54.5005	-16.5	0.0446561	24.2116	 75
DATA	1760627357	261057138	227182	0	""	2025-10-16	15:09:17	85.048233	1.5663137	39.6527	55.0003	27.894	39.7714	0.00053892	37.6761	54.5005	-24	0.0446561	24.2115	120
DATA	1760627358	260951042	227192	0	""	2025-10-16	15:09:18	85.110573	1.520694	39.6523	55.0003	27.8915	39.7714	0.000540406	37.68	54.5005	0.7	0.0446561	24.2122	 47
DATA	1760627359	260951042	227202	0	""	2025-10-16	15:09:19	84.63662	1.5404861	39.6521	55.0003	27.8903	39.7714	0.000539688	37.6827	54.5005	42.4	0.0446561	24.2121	218
DATA	1760627360	260951042	227212	0	""	2025-10-16	15:09:20	84.664925	1.5858332	39.6521	55.0003	27.8944	39.7714	0.000538538	37.6757	54.5005	-13.6	0.0446561	24.2126	 60
DATA	1760627361	260831117	227222	0	""	2025-10-16	15:09:21	84.680725	1.5528512	39.6521	55.0003	27.8933	39.7714	0.00053953	37.6778	54.5005	-5.3	0.0446561	24.2129	208
DATA	1760627362	260831117	227232	0	""	2025-10-16	15:09:22	84.628365	1.6118855	39.6519	55.0003	27.8931	39.7714	0.000539337	37.6781	54.5005	7.4	0.0446561	24.2121	221
DATA	1760627363	260831117	227242	0	""	2025-10-16	15:09:23	84.547783	1.5273685	39.6521	55.0003	27.8949	39.7714	0.000540137	37.6762	54.5005	-11.7	0.0446561	24.2126	 61
DATA	1760627364	260717153	227252	0	""	2025-10-16	15:09:24	84.305374	1.5794426	39.6518	55.0003	27.8958	39.7714	0.000538695	37.6742	54.5005	-8.8	0.0446561	24.2116	 34
DATA	1760627365	260717153	227262	0	""	2025-10-16	15:09:25	84.280785	1.702895	39.6521	55.0003	27.8953	39.7714	0.000538811	37.676	54.5005	-27.2	0.0446561	24.2115	220
DATA	1760627366	260717153	227272	0	""	2025-10-16	15:09:26	84.054482	1.584664	39.6523	55.0003	27.8931	39.7714	0.000538925	37.6781	54.5005	29.3	0.0446561	24.2119	235
DATA	1760627367	260615110	227282	0	""	2025-10-16	15:09:27	83.949242	1.6324439	39.6516	55.0003	27.8943	39.7714	0.000537523	37.6785	54.5005	3.7	0.0446561	24.2121	223
DATA	1760627368	260615110	227292	0	""	2025-10-16	15:09:28	83.881042	1.6337982	39.6521	55.0003	27.8953	39.7714	0.00053747	37.6768	54.5005	12.9	0.0446561	24.213	179
DATA	1760627369	260615110	227302	0	""	2025-10-16	15:09:29	83.72625	1.5223784	39.6521	55.0003	27.8928	39.7714	0.000538315	37.6774	54.5005	-36.8	0.0446561	24.2129	 13
DATA	1760627370	260494947	227312	0	""	2025-10-16	15:09:30	83.591415	1.5844778	39.6521	55.0003	27.8931	39.7714	0.000537831	37.679	54.5005	23.2	0.0446561	24.2122	224
DATA	1760627371	260494947	227322	0	""	2025-10-16	15:09:31	83.788658	1.5137295	39.6521	55.0003	27.8954	39.7714	0.000537561	37.6756	54.5005	-0.4	0.0446561	24.2124	 28
DATA	1760627372	260494947	227332	0	""	2025-10-16	15:09:32	83.565964	1.5823603	39.6516	55.0003	27.8954	39.7714	0.000539104	37.675	54.5005	-12	0.0446561	24.2122	171
DATA	1760627373	260381937	227342	0	""	2025-10-16	15:09:33	83.371674	1.545332	39.6514	55.0003	27.894	39.7714	0.000538085	37.6776	54.5005	-1.4	0.0446561	24.2121	163
DATA	1760627374	260381937	227352	0	""	2025-10-16	15:09:34	83.464149	1.4618586	39.6519	55.0003	27.8941	39.7714	0.000539367	37.6789	54.5005	1.7	0.0446561	24.2118	  0
DATA	1760627375	260381937	227362	0	""	2025-10-16	15:09:35	83.13208	1.5605928	39.6518	55.0003	27.8941	39.7714	0.000538494	37.6766	54.5005	32.9	0.0446561	24.2121	236
DATA	1760627376	260270833	227372	0	""	2025-10-16	15:09:36	83.156685	1.5387232	39.6526	55.0003	27.894	39.7714	0.000539385	37.678	54.5005	-15.6	0.0446561	24.2124	235
DATA	1760627377	260270833	227382	0	""	2025-10-16	15:09:37	83.474411	1.4768701	39.6519	55.0003	27.8943	39.7714	0.00053829	37.6754	54.5005	-38.6	0.0446561	24.2119	 32
DATA	1760627378	260270833	227392	0	""	2025-10-16	15:09:38	83.210709	1.5457214	39.6523	55.0003	27.8928	39.7714	0.000538863	37.6794	54.5005	-14.8	0.0446561	24.2126	 78
DATA	1760627379	260153055	227402	0	""	2025-10-16	15:09:39	82.974762	1.5531729	39.6518	55.0003	27.8946	39.7714	0.000538049	37.6764	54.5005	-5.2	0.0446561	24.2122	 26
DATA	1760627380	260153055	227412	0	""	2025-10-16	15:09:40	82.941711	1.5582272	39.6511	55.0003	27.8946	39.7714	0.000537928	37.6777	54.5005	10.7	0.0446561	24.2124	  6
DATA	1760627381	260153055	227422	0	""	2025-10-16	15:09:41	82.541	1.4643062	39.6519	55.0003	27.894	39.7714	0.000538534	37.677	54.5005	-32.2	0.0446561	24.2118	 42
DATA	1760627382	260040044	227432	0	""	2025-10-16	15:09:42	82.690651	1.5303043	39.6516	55.0003	27.8938	39.7714	0.00053795	37.6782	54.5005	-3.4	0.0446561	24.2116	198
DATA	1760627383	260040044	227442	0	""	2025-10-16	15:09:43	82.75901	1.5833194	39.6518	55.0003	27.8959	39.7714	0.000537324	37.6749	54.5005	-25.1	0.0446561	24.2119	 10
DATA	1760627384	260040044	227452	0	""	2025-10-16	15:09:44	82.675026	1.5172445	39.6521	55.0003	27.8949	39.7714	0.000537758	37.676	54.5008	19.9	0.0446561	24.2121	227
DATA	1760627385	259927034	227462	0	""	2025-10-16	15:09:45	82.632103	1.5266148	39.6524	55.0003	27.8968	39.7714	0.000538253	37.6737	54.5009	-43.7	0.0446561	24.2137	 83
DATA	1760627386	259927034	227472	0	""	2025-10-16	15:09:46	82.857986	1.4695567	39.6518	55.0003	27.8951	39.7714	0.000538626	37.6759	54.5007	-27.2	0.0446561	24.2135	120
DATA	1760627387	259927034	227482	0	""	2025-10-16	15:09:47	82.573959	1.5548393	39.6513	55.0003	27.8913	39.7714	0.000539215	37.6813	54.5006	16.6	0.0446561	24.2133	 46
DATA	1760627388	259819030	227492	0	""	2025-10-16	15:09:48	82.343475	1.49231	39.6518	55.0003	27.8897	39.7714	0.000538196	37.6809	54.5007	53.9	0.0446561	24.2132	207
DATA	1760627389	259819030	227502	0	""	2025-10-16	15:09:49	82.527534	1.6239067	39.6523	55.0003	27.8907	39.7714	0.000538892	37.6803	54.5005	24	0.0446561	24.2121	187
DATA	1760627390	259819030	227512	0	""	2025-10-16	15:09:50	82.953087	1.5749452	39.6514	55.0003	27.8907	39.7714	0.000539576	37.6804	54.5005	11.4	0.0446561	24.2119	 27
DATA	1760627391	259705066	227522	0	""	2025-10-16	15:09:51	83.087013	1.5784268	39.6516	55.0003	27.8944	39.7714	0.000538764	37.6773	54.5005	-6.8	0.0446561	24.2121	 29
DATA	1760627392	259705066	227532	0	""	2025-10-16	15:09:52	82.872437	1.720789	39.6523	55.0003	27.8956	39.7714	0.000538242	37.6754	54.5005	7.1	0.0446561	24.2121	184
DATA	1760627393	259705066	227542	0	""	2025-10-16	15:09:53	82.676888	1.6376919	39.6521	55.0003	27.8954	39.7714	0.00053936	37.6748	54.5005	-24.5	0.0446561	24.2121	 48
DATA	1760627394	259593963	227552	0	""	2025-10-16	15:09:54	82.691643	1.6298555	39.6529	55.0003	27.894	39.7714	0.000538609	37.6764	54.5005	-19.9	0.0446561	24.2126	 66
DATA	1760627395	259593963	227562	0	""	2025-10-16	15:09:55	82.927002	1.5329708	39.6521	55.0003	27.8938	39.7714	0.000540187	37.6769	54.5005	-12.9	0.0446561	24.2127	 94
DATA	1760627396	259593963	227572	0	""	2025-10-16	15:09:56	82.286476	1.6183465	39.6516	55.0003	27.8925	39.7714	0.000539445	37.6784	54.5005	25.4	0.0446561	24.2124	 62
DATA	1760627397	259480953	227582	0	""	2025-10-16	15:09:57	82.739433	1.6669335	39.6524	55.0003	27.8946	39.7714	0.000538558	37.6774	54.5005	24.9	0.0446561	24.2121	 66
DATA	1760627398	259480953	227592	0	""	2025-10-16	15:09:58	82.546112	1.5772951	39.6518	55.0003	27.8958	39.7714	0.000538298	37.6744	54.5005	-31.2	0.0446561	24.2122	 98
DATA	1760627399	259480953	227602	0	""	2025-10-16	15:09:59	82.415779	1.6280737	39.6524	55.0003	27.8953	39.7714	0.000537225	37.676	54.5005	-9.4	0.0446561	24.2119	255
DATA	1760627400	259371995	227612	0	""	2025-10-16	15:10:00	82.270058	1.6272057	39.6514	55.0003	27.8943	39.7714	0.00053846	37.6764	54.5005	-20.2	0.0446561	24.2119	250
DATA	1760627401	259371995	227622	0	""	2025-10-16	15:10:01	81.846947	1.5180451	39.6523	55.0003	27.894	39.7714	0.000539333	37.6747	54.5005	-27.1	0.0446561	24.2129	 12
DATA	1760627402	259371995	227632	0	""	2025-10-16	15:10:02	82.359573	1.5750942	39.6527	55.0003	27.8928	39.7714	0.00053911	37.6773	54.5005	1	0.0446561	24.2127	 78
DATA	1760627403	259254932	227642	0	""	2025-10-16	15:10:03	82.158279	1.4811565	39.6519	55.0003	27.8926	39.7714	0.000539524	37.6759	54.5005	17	0.0446561	24.2126	184
DATA	1760627404	259254932	227652	0	""	2025-10-16	15:10:04	82.24659	1.5976101	39.6516	55.0003	27.8944	39.7714	0.000540049	37.6769	54.5005	6.6	0.0446561	24.2124	172
DATA	1760627405	259254932	227662	0	""	2025-10-16	15:10:05	82.033195	1.5952077	39.6514	55.0003	27.8938	39.7714	0.000538816	37.6768	54.5005	-73.1	0.0446561	24.2124	 69
DATA	1760627406	259143114	227672	0	""	2025-10-16	15:10:06	82.10154	1.5740279	39.6521	55.0003	27.8915	39.7714	0.000539038	37.6786	54.5005	28.1	0.0446561	24.2124	203
DATA	1760627407	259143114	227682	0	""	2025-10-16	15:10:07	81.998978	1.6425921	39.6516	55.0003	27.8936	39.7714	0.000538815	37.676	54.5005	-34	0.0446561	24.2119	191
DATA	1760627408	259143114	227692	0	""	2025-10-16	15:10:08	82.206787	1.5048201	39.6521	55.0003	27.892	39.7714	0.000537915	37.6783	54.5005	8.3	0.0446561	24.2119	165
DATA	1760627409	259034156	227702	0	""	2025-10-16	15:10:09	81.737282	1.5769732	39.6519	55.0003	27.8905	39.7714	0.000538442	37.679	54.5005	-0.9	0.0446561	24.2121	221
DATA	1760627410	259034156	227712	0	""	2025-10-16	15:10:10	82.285873	1.5071582	39.6523	55.0003	27.8925	39.7714	0.00053892	37.6802	54.5005	44.2	0.0446561	24.2121	196
DATA	1760627411	259034156	227722	0	""	2025-10-16	15:10:11	82.179314	1.6560183	39.6519	55.0003	27.8933	39.7714	0.00053892	37.6767	54.5005	-10.1	0.0446561	24.2122	244
DATA	1760627412	258919000	227732	0	""	2025-10-16	15:10:12	81.814751	1.5751175	39.6514	55.0003	27.8918	39.7714	0.000539347	37.6778	54.5005	8.3	0.0446561	24.2129	223
DATA	1760627413	258919000	227742	0	""	2025-10-16	15:10:13	81.656441	1.5818781	39.6523	55.0003	27.892	39.7714	0.000538276	37.6788	54.5005	-0.3	0.0446561	24.2122	209
DATA	1760627414	258919000	227752	0	""	2025-10-16	15:10:14	81.907875	1.4199485	39.6521	55.0003	27.8902	39.7714	0.000539295	37.6796	54.5005	31.2	0.0446561	24.2121	 20
DATA	1760627415	258800983	227762	0	""	2025-10-16	15:10:15	81.658089	1.4946685	39.6519	55.0003	27.8916	39.7714	0.000539162	37.6783	54.5005	9.5	0.0446561	24.2121	251
DATA	1760627416	258800983	227772	0	""	2025-10-16	15:10:16	81.477707	1.4472376	39.6519	55.0003	27.8938	39.7714	0.000538686	37.6755	54.5005	8.9	0.0446561	24.2115	  4
DATA	1760627417	258800983	227782	0	""	2025-10-16	15:10:17	81.975777	1.6329122	39.6518	55.0003	27.8944	39.7714	0.000538735	37.6768	54.5005	-17.1	0.0446561	24.2119	 93
DATA	1760627418	258689165	227792	0	""	2025-10-16	15:10:18	81.613983	1.5985276	39.6519	55.0003	27.8928	39.7714	0.000539202	37.6767	54.5005	28.1	0.0446561	24.2121	 50
DATA	1760627419	258689165	227802	0	""	2025-10-16	15:10:19	81.813187	1.578884	39.6527	55.0003	27.8935	39.7714	0.000538432	37.6765	54.5005	-16	0.0446561	24.213	146
DATA	1760627420	258689165	227812	0	""	2025-10-16	15:10:20	81.537743	1.4854236	39.6518	55.0003	27.8931	39.7714	0.000538769	37.677	54.5005	5	0.0446561	24.2124	 85
DATA	1760627421	258579969	227822	0	""	2025-10-16	15:10:21	81.816902	1.4800404	39.6521	55.0003	27.8931	39.7714	0.000537029	37.6742	54.5005	3.9	0.0446561	24.2124	213
DATA	1760627422	258579969	227832	0	""	2025-10-16	15:10:22	81.292603	1.4531152	39.6521	55.0003	27.893	39.7714	0.000537664	37.6762	54.5005	-10.6	0.0446561	24.2121	  0
DATA	1760627423	258579969	227842	0	""	2025-10-16	15:10:23	81.392868	1.4972718	39.6526	55.0003	27.8921	39.7714	0.000539896	37.6771	54.5005	-9.1	0.0446561	24.2119	 58
DATA	1760627424	258461952	227852	0	""	2025-10-16	15:10:24	81.337936	1.5601434	39.6523	55.0003	27.8911	39.7714	0.000538739	37.6789	54.5005	32	0.0446561	24.2116	180
DATA	1760627425	258461952	227862	0	""	2025-10-16	15:10:25	81.474556	1.5286705	39.6521	55.0003	27.8931	39.7714	0.000537939	37.6774	54.5005	16.4	0.0446561	24.2122	 29
DATA	1760627426	258461952	227872	0	"CAT2-WR1_1"	2025-10-16	15:10:26	81.101433	1.5272307	39.6519	55.0003	27.893	39.7714	0.000540099	37.6778	54.5005	-2.1	0.0446561	24.2124	111
DATA	1760627427	258353948	227882	0	"CAT2-WR1_1"	2025-10-16	15:10:27	81.166161	1.5897167	39.6521	55.0003	27.8921	39.7714	0.000539151	37.6772	54.5005	19.6	0.0446561	24.2122	191
DATA	1760627428	258353948	227892	0	"CAT2-WR1_1"	2025-10-16	15:10:28	81.252411	1.5410258	39.6529	55.0003	27.8941	39.7714	0.000537986	37.6748	54.5005	16.7	0.0446561	24.2129	202
DATA	1760627429	258353948	227902	0	"CAT2-WR1_1"	2025-10-16	15:10:29	81.449425	1.5384259	39.6523	55.0003	27.8961	39.7714	0.000537869	37.6745	54.5005	-40.9	0.0446561	24.2126	254
DATA	1760627430	258242130	227912	0	"CAT2-WR1_1"	2025-10-16	15:10:30	81.139832	1.5664512	39.6514	55.0003	27.8928	39.7714	0.000539078	37.6758	54.5005	-3.6	0.0446561	24.213	106
DATA	1760627431	258242130	227922	0	"CAT2-WR1_1"	2025-10-16	15:10:31	81.274971	1.4656576	39.6518	55.0003	27.8913	39.7714	0.000537866	37.6794	54.5005	13.5	0.0446561	24.2126	180
DATA	1760627432	258242130	227932	0	"CAT2-WR1_1"	2025-10-16	15:10:32	81.372025	1.5289266	39.6518	55.0003	27.8935	39.7714	0.00053822	37.6757	54.5005	-56.3	0.0446561	24.2121	156
DATA	1760627433	258128166	227942	0	"CAT2-WR1_1"	2025-10-16	15:10:33	81.106346	1.4733628	39.6518	55.0003	27.8923	39.7714	0.000538228	37.6783	54.5005	13.7	0.0446561	24.2119	178
DATA	1760627434	258128166	227952	0	"CAT2-WR1_1"	2025-10-16	15:10:34	81.257278	1.5464637	39.6508	55.0003	27.8918	39.7714	0.000539942	37.6781	54.5005	12.5	0.0446561	24.2119	196
DATA	1760627435	258128166	227962	0	"CAT2-WR1_1"	2025-10-16	15:10:35	81.136742	1.5464222	39.6534	55.0003	27.8916	39.7714	0.000538122	37.6786	54.5005	-0.7	0.0446561	24.2129	169
DATA	1760627436	258010149	227972	0	"CAT2-WR1_1"	2025-10-16	15:10:36	80.771805	1.4900997	39.6514	55.0003	27.8918	39.7714	0.000539326	37.6774	54.5005	-14.5	0.0446561	24.2129	235
DATA	1760627437	258010149	227982	0	"CAT2-WR1_1"	2025-10-16	15:10:37	81.1008	1.4362595	39.6526	55.0003	27.8911	39.7714	0.000539504	37.6792	54.5005	3.4	0.0446561	24.2127	 16
DATA	1760627438	258010149	227992	0	"CAT2-WR1_1"	2025-10-16	15:10:38	81.20462	1.4651936	39.6519	55.0003	27.8902	39.7714	0.000539532	37.681	54.5005	39.5	0.0446561	24.2118	 76
DATA	1760627439	257898092	228002	0	"CAT2-WR1_1"	2025-10-16	15:10:39	80.945282	1.6240544	39.6524	55.0003	27.8913	39.7714	0.000539178	37.6788	54.5005	-18.4	0.0446561	24.2124	239
DATA	1760627440	257898092	228012	0	"CAT2-WR1_1"	2025-10-16	15:10:40	81.143394	1.5168546	39.6531	55.0003	27.8902	39.7714	0.000539237	37.681	54.5005	37.9	0.0446561	24.2122	118
DATA	1760627441	257898092	228022	0	"CAT2-WR1_1"	2025-10-16	15:10:41	81.160881	1.4892638	39.6526	55.0003	27.8908	39.7714	0.000539137	37.6783	54.5005	5.8	0.0446561	24.2122	138
DATA	1760627442	257786989	228032	0	"CAT2-WR1_1"	2025-10-16	15:10:42	81.442291	1.4975222	39.6516	55.0003	27.8928	39.7714	0.000538394	37.6778	54.5005	35.3	0.0446561	24.2119	202
